"stream_ID","year","month","day","Value","q_mm","q_ML_day","q_mm_5th_root"
"FLOW_405245",1985,3,28,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1985,3,29,0.003,0.00225391304347826,0.2592,0.295520376480235
"FLOW_405245",1985,3,30,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1985,3,31,0.003,0.00225391304347826,0.2592,0.295520376480235
"FLOW_405245",1985,4,1,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1985,4,2,0.011,0.00826434782608696,0.9504,0.383214309391256
"FLOW_405245",1985,4,3,0.01,0.00751304347826087,0.864,0.375978646770728
"FLOW_405245",1985,4,4,0.011,0.00826434782608696,0.9504,0.383214309391256
"FLOW_405245",1985,4,5,0.021,0.0157773913043478,1.8144,0.436121040313849
"FLOW_405245",1985,4,6,0.009,0.00676173913043478,0.7776,0.368138876268255
"FLOW_405245",1985,4,7,0.007,0.00525913043478261,0.6048,0.350092485018036
"FLOW_405245",1985,4,8,0.007,0.00525913043478261,0.6048,0.350092485018036
"FLOW_405245",1985,4,9,0.006,0.00450782608695652,0.5184,0.339463770330951
"FLOW_405245",1985,4,10,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1985,4,11,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1985,4,12,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1985,4,13,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1985,4,14,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1985,4,15,0.025,0.0187826086956522,2.16,0.451597139291596
"FLOW_405245",1985,4,16,0.02,0.0150260869565217,1.728,0.431886053059547
"FLOW_405245",1985,4,17,0.008,0.0060104347826087,0.6912,0.359568118706861
"FLOW_405245",1985,4,18,0.015,0.0112695652173913,1.296,0.407738228995966
"FLOW_405245",1985,4,19,0.061,0.0458295652173913,5.2704,0.539795360398896
"FLOW_405245",1985,4,20,0.034,0.025544347826087,2.9376,0.480240700504847
"FLOW_405245",1985,4,21,0.024,0.0180313043478261,2.0736,0.447925130372482
"FLOW_405245",1985,4,22,0.021,0.0157773913043478,1.8144,0.436121040313849
"FLOW_405245",1985,4,23,0.021,0.0157773913043478,1.8144,0.436121040313849
"FLOW_405245",1985,4,24,0.019,0.0142747826086957,1.6416,0.427478129715676
"FLOW_405245",1985,4,25,0.019,0.0142747826086957,1.6416,0.427478129715676
"FLOW_405245",1985,4,26,0.021,0.0157773913043478,1.8144,0.436121040313849
"FLOW_405245",1985,4,27,0.022,0.0165286956521739,1.9008,0.440197646809061
"FLOW_405245",1985,4,28,0.022,0.0165286956521739,1.9008,0.440197646809061
"FLOW_405245",1985,4,29,0.021,0.0157773913043478,1.8144,0.436121040313849
"FLOW_405245",1985,4,30,0.02,0.0150260869565217,1.728,0.431886053059547
"FLOW_405245",1985,5,1,0.018,0.0135234782608696,1.5552,0.422880521579801
"FLOW_405245",1985,5,2,0.02,0.0150260869565217,1.728,0.431886053059547
"FLOW_405245",1985,5,3,0.021,0.0157773913043478,1.8144,0.436121040313849
"FLOW_405245",1985,5,4,0.021,0.0157773913043478,1.8144,0.436121040313849
"FLOW_405245",1985,5,5,0.021,0.0157773913043478,1.8144,0.436121040313849
"FLOW_405245",1985,5,6,0.022,0.0165286956521739,1.9008,0.440197646809061
"FLOW_405245",1985,5,7,0.022,0.0165286956521739,1.9008,0.440197646809061
"FLOW_405245",1985,5,8,0.028,0.0210365217391304,2.4192,0.461949803483439
"FLOW_405245",1985,5,9,0.029,0.0217878260869565,2.5056,0.465203292710207
"FLOW_405245",1985,5,10,0.025,0.0187826086956522,2.16,0.451597139291596
"FLOW_405245",1985,5,11,0.024,0.0180313043478261,2.0736,0.447925130372482
"FLOW_405245",1985,5,12,0.023,0.01728,1.9872,0.444128606984584
"FLOW_405245",1985,5,13,0.024,0.0180313043478261,2.0736,0.447925130372482
"FLOW_405245",1985,5,14,0.023,0.01728,1.9872,0.444128606984584
"FLOW_405245",1985,5,15,0.063,0.0473321739130435,5.4432,0.543289473336268
"FLOW_405245",1985,5,16,0.105,0.0788869565217391,9.072,0.60172913530834
"FLOW_405245",1985,5,17,0.042,0.0315547826086957,3.6288,0.500971521588114
"FLOW_405245",1985,5,18,0.039,0.0293008695652174,3.3696,0.493601080644507
"FLOW_405245",1985,5,19,0.063,0.0473321739130435,5.4432,0.543289473336268
"FLOW_405245",1985,5,20,0.036,0.0270469565217391,3.1104,0.485762159499006
"FLOW_405245",1985,5,21,0.032,0.0240417391304348,2.7648,0.474452977095431
"FLOW_405245",1985,5,22,0.028,0.0210365217391304,2.4192,0.461949803483439
"FLOW_405245",1985,5,23,0.027,0.0202852173913044,2.3328,0.458601988242654
"FLOW_405245",1985,5,24,0.026,0.0195339130434783,2.2464,0.45515346157823
"FLOW_405245",1985,5,25,0.026,0.0195339130434783,2.2464,0.45515346157823
"FLOW_405245",1985,5,26,0.027,0.0202852173913044,2.3328,0.458601988242654
"FLOW_405245",1985,5,27,0.027,0.0202852173913044,2.3328,0.458601988242654
"FLOW_405245",1985,5,28,0.029,0.0217878260869565,2.5056,0.465203292710207
"FLOW_405245",1985,5,29,0.049,0.0368139130434783,4.2336,0.51665709346556
"FLOW_405245",1985,5,30,0.18,0.135234782608696,15.552,0.670220459876232
"FLOW_405245",1985,5,31,0.228,0.171297391304348,19.6992,0.702667957798745
"FLOW_405245",1985,6,1,0.084,0.0631095652173913,7.2576,0.575465162748628
"FLOW_405245",1985,6,2,0.053,0.0398191304347826,4.5792,0.524829640363145
"FLOW_405245",1985,6,3,0.053,0.0398191304347826,4.5792,0.524829640363145
"FLOW_405245",1985,6,4,0.086,0.0646121739130435,7.4304,0.578179741581928
"FLOW_405245",1985,6,5,0.171,0.128473043478261,14.7744,0.663380043544888
"FLOW_405245",1985,6,6,0.108,0.0811408695652174,9.3312,0.605128951382359
"FLOW_405245",1985,6,7,0.076,0.0570991304347826,6.5664,0.564060773842236
"FLOW_405245",1985,6,8,0.06,0.0450782608695652,5.184,0.538013818684707
"FLOW_405245",1985,6,9,0.051,0.0383165217391304,4.4064,0.520807483077715
"FLOW_405245",1985,6,10,0.048,0.0360626086956522,4.1472,0.514530860420703
"FLOW_405245",1985,6,11,0.045,0.0338086956521739,3.888,0.507932127124311
"FLOW_405245",1985,6,12,0.067,0.0503373913043478,5.7888,0.55001956842781
"FLOW_405245",1985,6,13,0.054,0.0405704347826087,4.6656,0.526795349492706
"FLOW_405245",1985,6,14,0.052,0.0390678260869565,4.4928,0.522834032586119
"FLOW_405245",1985,6,15,0.049,0.0368139130434783,4.2336,0.51665709346556
"FLOW_405245",1985,6,16,0.047,0.0353113043478261,4.0608,0.512368889550855
"FLOW_405245",1985,6,17,0.042,0.0315547826086957,3.6288,0.500971521588114
"FLOW_405245",1985,6,18,0.042,0.0315547826086957,3.6288,0.500971521588114
"FLOW_405245",1985,6,19,0.055,0.0413217391304348,4.752,0.528732149363491
"FLOW_405245",1985,6,20,0.054,0.0405704347826087,4.6656,0.526795349492706
"FLOW_405245",1985,6,21,0.048,0.0360626086956522,4.1472,0.514530860420703
"FLOW_405245",1985,6,22,0.045,0.0338086956521739,3.888,0.507932127124311
"FLOW_405245",1985,6,23,0.041,0.0308034782608696,3.5424,0.498562893039197
"FLOW_405245",1985,6,24,0.047,0.0353113043478261,4.0608,0.512368889550855
"FLOW_405245",1985,6,25,0.061,0.0458295652173913,5.2704,0.539795360398896
"FLOW_405245",1985,6,26,0.058,0.0435756521739131,5.0112,0.534378257075419
"FLOW_405245",1985,6,27,0.052,0.0390678260869565,4.4928,0.522834032586119
"FLOW_405245",1985,6,28,0.053,0.0398191304347826,4.5792,0.524829640363145
"FLOW_405245",1985,6,29,0.066,0.0495860869565217,5.7024,0.548367828175991
"FLOW_405245",1985,6,30,0.062,0.0465808695652174,5.3568,0.541553688727497
"FLOW_405245",1985,7,1,0.056,0.0420730434782609,4.8384,0.53064097935263
"FLOW_405245",1985,7,2,0.048,0.0360626086956522,4.1472,0.514530860420703
"FLOW_405245",1985,7,3,0.047,0.0353113043478261,4.0608,0.512368889550855
"FLOW_405245",1985,7,4,0.046,0.03456,3.9744,0.510169800250316
"FLOW_405245",1985,7,5,0.043,0.0323060869565217,3.7152,0.503334699720555
"FLOW_405245",1985,7,6,0.039,0.0293008695652174,3.3696,0.493601080644507
"FLOW_405245",1985,7,7,0.039,0.0293008695652174,3.3696,0.493601080644507
"FLOW_405245",1985,7,8,0.036,0.0270469565217391,3.1104,0.485762159499006
"FLOW_405245",1985,7,9,0.033,0.0247930434782609,2.8512,0.477381921712081
"FLOW_405245",1985,7,10,0.033,0.0247930434782609,2.8512,0.477381921712081
"FLOW_405245",1985,7,11,0.034,0.025544347826087,2.9376,0.480240700504847
"FLOW_405245",1985,7,12,0.038,0.0285495652173913,3.2832,0.491043424401607
"FLOW_405245",1985,7,13,0.037,0.0277982608695652,3.1968,0.488431343082936
"FLOW_405245",1985,7,14,0.035,0.026295652173913,3.024,0.48303298583405
"FLOW_405245",1985,7,15,0.047,0.0353113043478261,4.0608,0.512368889550855
"FLOW_405245",1985,7,16,0.362,0.271972173913044,31.2768,0.770734668604636
"FLOW_405245",1985,7,17,0.279,0.209613913043478,24.1056,0.731617392184279
"FLOW_405245",1985,7,18,0.264,0.198344347826087,22.8096,0.723575687291571
"FLOW_405245",1985,7,19,0.153,0.114949565217391,13.2192,0.648785995253194
"FLOW_405245",1985,7,20,0.109,0.0818921739130435,9.4176,0.606245433056653
"FLOW_405245",1985,7,21,0.129,0.0969182608695652,11.1456,0.627019608423981
"FLOW_405245",1985,7,22,0.24,0.180313043478261,20.736,0.709913489859604
"FLOW_405245",1985,7,23,0.514,0.386170434782609,44.4096,0.826714974572242
"FLOW_405245",1985,7,24,0.216,0.162281739130435,18.6624,0.695110631013997
"FLOW_405245",1985,7,25,0.15,0.112695652173913,12.96,0.646221543441857
"FLOW_405245",1985,7,26,0.128,0.0961669565217391,11.0592,0.626044456567172
"FLOW_405245",1985,7,27,0.106,0.0796382608695652,9.1584,0.60287094453883
"FLOW_405245",1985,7,28,0.087,0.0653634782608696,7.5168,0.579518134940119
"FLOW_405245",1985,7,29,0.089,0.0668660869565217,7.6896,0.58215841803047
"FLOW_405245",1985,7,30,0.15,0.112695652173913,12.96,0.646221543441857
"FLOW_405245",1985,7,31,0.182,0.136737391304348,15.7248,0.671703263004009
"FLOW_405245",1985,8,1,0.14,0.105182608695652,12.096,0.63736584597228
"FLOW_405245",1985,8,2,0.101,0.0758817391304348,8.7264,0.597073031089062
"FLOW_405245",1985,8,3,0.085,0.0638608695652174,7.344,0.57682883956873
"FLOW_405245",1985,8,4,0.079,0.0593530434782609,6.8256,0.56844519354441
"FLOW_405245",1985,8,5,0.975,0.732521739130435,84.24,0.939645641323329
"FLOW_405245",1985,8,6,1.453,1.0916452173913,125.5392,1.01769186575102
"FLOW_405245",1985,8,7,12.872,9.67078956521739,1112.1408,1.57431773047872
"FLOW_405245",1985,8,8,1.749,1.31403130434783,151.1136,1.05613915133101
"FLOW_405245",1985,8,9,1.009,0.758066086956522,87.1776,0.9461095225779
"FLOW_405245",1985,8,10,0.488,0.36663652173913,42.1632,0.818176770282058
"FLOW_405245",1985,8,11,0.373,0.28023652173913,32.2272,0.775362774999537
"FLOW_405245",1985,8,12,0.281,0.21111652173913,24.2784,0.732663311241512
"FLOW_405245",1985,8,13,0.236,0.177307826086957,20.3904,0.707531176082044
"FLOW_405245",1985,8,14,0.199,0.149509565217391,17.1936,0.683807399039643
"FLOW_405245",1985,8,15,0.172,0.129224347826087,14.8608,0.664154118047771
"FLOW_405245",1985,8,16,4.221,3.17125565217391,364.6944,1.25963944197438
"FLOW_405245",1985,8,17,1.556,1.16902956521739,134.4384,1.03172771958905
"FLOW_405245",1985,8,18,0.946,0.710733913043478,81.7344,0.933988239385703
"FLOW_405245",1985,8,19,0.461,0.346351304347826,39.8304,0.808915887963546
"FLOW_405245",1985,8,20,0.306,0.229899130434783,26.4384,0.745259405492459
"FLOW_405245",1985,8,21,0.225,0.16904347826087,19.44,0.700809021802501
"FLOW_405245",1985,8,22,7.723,5.80232347826087,667.2672,1.4214133413175
"FLOW_405245",1985,8,23,15.464,11.6181704347826,1336.0896,1.63315554066671
"FLOW_405245",1985,8,24,4.352,3.26967652173913,376.0128,1.26736280678252
"FLOW_405245",1985,8,25,1.463,1.09915826086957,126.4032,1.01908883994229
"FLOW_405245",1985,8,26,7.016,5.27115130434783,606.1824,1.39437984448362
"FLOW_405245",1985,8,27,1.208,0.907575652173913,104.3712,0.980791215202121
"FLOW_405245",1985,8,28,0.735,0.552208695652174,63.504,0.888015708437545
"FLOW_405245",1985,8,29,1.574,1.18255304347826,135.9936,1.03410378096565
"FLOW_405245",1985,8,30,0.53,0.398191304347826,45.792,0.831798924213363
"FLOW_405245",1985,8,31,0.343,0.257697391304348,29.6352,0.762468672283921
"FLOW_405245",1985,9,1,0.637,0.478580869565217,55.0368,0.862960797135782
"FLOW_405245",1985,9,2,1.295,0.972939130434783,111.888,0.994528273249011
"FLOW_405245",1985,9,3,0.312,0.234406956521739,26.9568,0.748159335180314
"FLOW_405245",1985,9,4,0.228,0.171297391304348,19.6992,0.702667957798745
"FLOW_405245",1985,9,5,0.192,0.144250434782609,16.5888,0.678927540661901
"FLOW_405245",1985,9,6,0.161,0.12096,13.9104,0.655433078484224
"FLOW_405245",1985,9,7,0.139,0.104431304347826,12.0096,0.63645271063662
"FLOW_405245",1985,9,8,0.129,0.0969182608695652,11.1456,0.627019608423981
"FLOW_405245",1985,9,9,0.128,0.0961669565217391,11.0592,0.626044456567172
"FLOW_405245",1985,9,10,0.12,0.0901565217391304,10.368,0.618015588488795
"FLOW_405245",1985,9,11,0.14,0.105182608695652,12.096,0.63736584597228
"FLOW_405245",1985,9,12,0.147,0.110441739130435,12.7008,0.643615726501874
"FLOW_405245",1985,9,13,0.14,0.105182608695652,12.096,0.63736584597228
"FLOW_405245",1985,9,14,0.141,0.105933913043478,12.1824,0.638273778209946
"FLOW_405245",1985,9,15,0.12,0.0901565217391304,10.368,0.618015588488795
"FLOW_405245",1985,9,16,0.108,0.0811408695652174,9.3312,0.605128951382359
"FLOW_405245",1985,9,17,0.113,0.0848973913043478,9.7632,0.610631029109272
"FLOW_405245",1985,9,18,0.109,0.0818921739130435,9.4176,0.606245433056653
"FLOW_405245",1985,9,19,0.097,0.0728765217391304,8.3808,0.592266989134414
"FLOW_405245",1985,9,20,0.106,0.0796382608695652,9.1584,0.60287094453883
"FLOW_405245",1985,9,21,0.099,0.0743791304347826,8.5536,0.594689429889852
"FLOW_405245",1985,9,22,0.095,0.0713739130434783,8.208,0.589804255194683
"FLOW_405245",1985,9,23,0.091,0.0683686956521739,7.8624,0.584751653975984
"FLOW_405245",1985,9,24,0.066,0.0495860869565217,5.7024,0.548367828175991
"FLOW_405245",1985,9,25,0.061,0.0458295652173913,5.2704,0.539795360398896
"FLOW_405245",1985,9,26,0.084,0.0631095652173913,7.2576,0.575465162748628
"FLOW_405245",1985,9,27,0.09,0.0676173913043478,7.776,0.583460798877841
"FLOW_405245",1985,9,28,0.07,0.0525913043478261,6.048,0.554859196236879
"FLOW_405245",1985,9,29,0.065,0.0488347826086957,5.616,0.54669594391284
"FLOW_405245",1985,9,30,0.058,0.0435756521739131,5.0112,0.534378257075419
"FLOW_405245",1985,10,1,0.053,0.0398191304347826,4.5792,0.524829640363145
"FLOW_405245",1985,10,2,0.051,0.0383165217391304,4.4064,0.520807483077715
"FLOW_405245",1985,10,3,0.049,0.0368139130434783,4.2336,0.51665709346556
"FLOW_405245",1985,10,4,0.048,0.0360626086956522,4.1472,0.514530860420703
"FLOW_405245",1985,10,5,0.052,0.0390678260869565,4.4928,0.522834032586119
"FLOW_405245",1985,10,6,0.075,0.0563478260869565,6.48,0.562568528657399
"FLOW_405245",1985,10,7,0.065,0.0488347826086957,5.616,0.54669594391284
"FLOW_405245",1985,10,8,0.058,0.0435756521739131,5.0112,0.534378257075419
"FLOW_405245",1985,10,9,0.053,0.0398191304347826,4.5792,0.524829640363145
"FLOW_405245",1985,10,10,0.047,0.0353113043478261,4.0608,0.512368889550855
"FLOW_405245",1985,10,11,0.072,0.0540939130434783,6.2208,0.557994193536315
"FLOW_405245",1985,10,12,0.206,0.154768695652174,17.7984,0.688551810379245
"FLOW_405245",1985,10,13,0.117,0.0879026086956522,10.1088,0.614894137986516
"FLOW_405245",1985,10,14,0.073,0.0548452173913043,6.3072,0.559535637453888
"FLOW_405245",1985,10,15,0.06,0.0450782608695652,5.184,0.538013818684707
"FLOW_405245",1985,10,16,0.085,0.0638608695652174,7.344,0.57682883956873
"FLOW_405245",1985,10,17,0.256,0.192333913043478,22.1184,0.719136237413723
"FLOW_405245",1985,10,18,0.747,0.561224347826087,64.5408,0.890896598528045
"FLOW_405245",1985,10,19,0.232,0.174302608695652,20.0448,0.705116337556047
"FLOW_405245",1985,10,20,0.153,0.114949565217391,13.2192,0.648785995253194
"FLOW_405245",1985,10,21,0.102,0.0766330434782609,8.8128,0.598250699081517
"FLOW_405245",1985,10,22,0.075,0.0563478260869565,6.48,0.562568528657399
"FLOW_405245",1985,10,23,0.076,0.0570991304347826,6.5664,0.564060773842236
"FLOW_405245",1985,10,24,0.303,0.227645217391304,26.1792,0.743792348037662
"FLOW_405245",1985,10,25,0.263,0.197593043478261,22.7232,0.723026691448868
"FLOW_405245",1985,10,26,0.113,0.0848973913043478,9.7632,0.610631029109272
"FLOW_405245",1985,10,27,0.072,0.0540939130434783,6.2208,0.557994193536315
"FLOW_405245",1985,10,28,0.058,0.0435756521739131,5.0112,0.534378257075419
"FLOW_405245",1985,10,29,0.045,0.0338086956521739,3.888,0.507932127124311
"FLOW_405245",1985,10,30,0.037,0.0277982608695652,3.1968,0.488431343082936
"FLOW_405245",1985,10,31,0.036,0.0270469565217391,3.1104,0.485762159499006
"FLOW_405245",1985,11,1,0.037,0.0277982608695652,3.1968,0.488431343082936
"FLOW_405245",1985,11,2,0.033,0.0247930434782609,2.8512,0.477381921712081
"FLOW_405245",1985,11,3,0.031,0.0232904347826087,2.6784,0.471449868776816
"FLOW_405245",1985,11,4,0.028,0.0210365217391304,2.4192,0.461949803483439
"FLOW_405245",1985,11,5,0.025,0.0187826086956522,2.16,0.451597139291596
"FLOW_405245",1985,11,6,0.267,0.200598260869565,23.0688,0.72521275309818
"FLOW_405245",1985,11,7,0.473,0.355366956521739,40.8672,0.813083987909179
"FLOW_405245",1985,11,8,0.127,0.0954156521739131,10.9728,0.625063190838237
"FLOW_405245",1985,11,9,0.283,0.212619130434783,24.4512,0.733703291740519
"FLOW_405245",1985,11,10,0.116,0.0871513043478261,10.0224,0.613839424848717
"FLOW_405245",1985,11,11,0.068,0.0510886956521739,5.8752,0.551651702672541
"FLOW_405245",1985,11,12,0.049,0.0368139130434783,4.2336,0.51665709346556
"FLOW_405245",1985,11,13,0.041,0.0308034782608696,3.5424,0.498562893039197
"FLOW_405245",1985,11,14,0.87,0.653634782608696,75.168,0.918474346974356
"FLOW_405245",1985,11,15,2.34,1.75805217391304,202.176,1.11945425626883
"FLOW_405245",1985,11,16,0.283,0.212619130434783,24.4512,0.733703291740519
"FLOW_405245",1985,11,17,0.125,0.0939130434782609,10.8,0.623081968111646
"FLOW_405245",1985,11,18,0.077,0.0578504347826087,6.6528,0.565537392938607
"FLOW_405245",1985,11,19,0.057,0.042824347826087,4.9248,0.532522732195793
"FLOW_405245",1985,11,20,0.044,0.0330573913043478,3.8016,0.505654312763134
"FLOW_405245",1985,11,21,0.036,0.0270469565217391,3.1104,0.485762159499006
"FLOW_405245",1985,11,22,0.033,0.0247930434782609,2.8512,0.477381921712081
"FLOW_405245",1985,11,23,0.028,0.0210365217391304,2.4192,0.461949803483439
"FLOW_405245",1985,11,24,0.027,0.0202852173913044,2.3328,0.458601988242654
"FLOW_405245",1985,11,25,0.037,0.0277982608695652,3.1968,0.488431343082936
"FLOW_405245",1985,11,26,0.061,0.0458295652173913,5.2704,0.539795360398896
"FLOW_405245",1985,11,27,0.055,0.0413217391304348,4.752,0.528732149363491
"FLOW_405245",1985,11,28,0.046,0.03456,3.9744,0.510169800250316
"FLOW_405245",1985,11,29,0.037,0.0277982608695652,3.1968,0.488431343082936
"FLOW_405245",1985,11,30,0.024,0.0180313043478261,2.0736,0.447925130372482
"FLOW_405245",1985,12,1,0.019,0.0142747826086957,1.6416,0.427478129715676
"FLOW_405245",1985,12,2,0.017,0.0127721739130435,1.4688,0.41807381234222
"FLOW_405245",1985,12,3,0.049,0.0368139130434783,4.2336,0.51665709346556
"FLOW_405245",1985,12,4,0.257,0.193085217391304,22.2048,0.719697186799206
"FLOW_405245",1985,12,5,0.282,0.211867826086957,24.3648,0.733184039067507
"FLOW_405245",1985,12,6,0.104,0.078135652173913,8.9856,0.600578593168141
"FLOW_405245",1985,12,7,3.709,2.78658782608696,320.4576,1.22748034604638
"FLOW_405245",1985,12,8,2.253,1.69268869565217,194.6592,1.11100347868186
"FLOW_405245",1985,12,9,0.34,0.25544347826087,29.376,0.761130216972889
"FLOW_405245",1985,12,10,4.498,3.37936695652174,388.6272,1.27575438761138
"FLOW_405245",1985,12,11,1.3,0.976695652173913,112.32,0.995295065427271
"FLOW_405245",1985,12,12,0.784,0.589022608695652,67.7376,0.899552247494763
"FLOW_405245",1985,12,13,0.297,0.223137391304348,25.6608,0.740823022276102
"FLOW_405245",1985,12,14,0.173,0.129975652173913,14.9472,0.664924600535796
"FLOW_405245",1985,12,15,0.119,0.0894052173913044,10.2816,0.616982111820165
"FLOW_405245",1985,12,16,0.092,0.06912,7.9488,0.586031210316704
"FLOW_405245",1985,12,17,0.083,0.0623582608695652,7.1712,0.574088436055066
"FLOW_405245",1985,12,18,0.1,0.0751304347826087,8.64,0.595885997777669
"FLOW_405245",1985,12,19,0.111,0.0833947826086957,9.5904,0.608454035956375
"FLOW_405245",1985,12,20,0.076,0.0570991304347826,6.5664,0.564060773842236
"FLOW_405245",1985,12,21,0.06,0.0450782608695652,5.184,0.538013818684707
"FLOW_405245",1985,12,22,0.076,0.0570991304347826,6.5664,0.564060773842236
"FLOW_405245",1985,12,23,0.065,0.0488347826086957,5.616,0.54669594391284
"FLOW_405245",1985,12,24,0.072,0.0540939130434783,6.2208,0.557994193536315
"FLOW_405245",1985,12,25,0.072,0.0540939130434783,6.2208,0.557994193536315
"FLOW_405245",1985,12,26,0.058,0.0435756521739131,5.0112,0.534378257075419
"FLOW_405245",1985,12,27,0.046,0.03456,3.9744,0.510169800250316
"FLOW_405245",1985,12,28,0.043,0.0323060869565217,3.7152,0.503334699720555
"FLOW_405245",1985,12,29,0.036,0.0270469565217391,3.1104,0.485762159499006
"FLOW_405245",1985,12,30,0.029,0.0217878260869565,2.5056,0.465203292710207
"FLOW_405245",1985,12,31,0.027,0.0202852173913044,2.3328,0.458601988242654
"FLOW_405245",1986,1,1,0.025,0.0187826086956522,2.16,0.451597139291596
"FLOW_405245",1986,1,2,0.026,0.0195339130434783,2.2464,0.45515346157823
"FLOW_405245",1986,1,3,0.022,0.0165286956521739,1.9008,0.440197646809061
"FLOW_405245",1986,1,4,0.021,0.0157773913043478,1.8144,0.436121040313849
"FLOW_405245",1986,1,5,0.019,0.0142747826086957,1.6416,0.427478129715676
"FLOW_405245",1986,1,6,0.018,0.0135234782608696,1.5552,0.422880521579801
"FLOW_405245",1986,1,7,0.012,0.00901565217391304,1.0368,0.389941474560254
"FLOW_405245",1986,1,8,0.011,0.00826434782608696,0.9504,0.383214309391256
"FLOW_405245",1986,1,9,0.012,0.00901565217391304,1.0368,0.389941474560254
"FLOW_405245",1986,1,10,0.017,0.0127721739130435,1.4688,0.41807381234222
"FLOW_405245",1986,1,11,0.013,0.00976695652173913,1.1232,0.396234102363109
"FLOW_405245",1986,1,12,0.012,0.00901565217391304,1.0368,0.389941474560254
"FLOW_405245",1986,1,13,0.012,0.00901565217391304,1.0368,0.389941474560254
"FLOW_405245",1986,1,14,0.013,0.00976695652173913,1.1232,0.396234102363109
"FLOW_405245",1986,1,15,0.013,0.00976695652173913,1.1232,0.396234102363109
"FLOW_405245",1986,1,16,3.859,2.89928347826087,333.4176,1.23725191916256
"FLOW_405245",1986,1,17,0.244,0.183318260869565,21.0816,0.712264248244849
"FLOW_405245",1986,1,18,0.075,0.0563478260869565,6.48,0.562568528657399
"FLOW_405245",1986,1,19,0.042,0.0315547826086957,3.6288,0.500971521588114
"FLOW_405245",1986,1,20,0.031,0.0232904347826087,2.6784,0.471449868776816
"FLOW_405245",1986,1,21,0.024,0.0180313043478261,2.0736,0.447925130372482
"FLOW_405245",1986,1,22,0.019,0.0142747826086957,1.6416,0.427478129715676
"FLOW_405245",1986,1,23,0.014,0.0105182608695652,1.2096,0.402150661637042
"FLOW_405245",1986,1,24,0.01,0.00751304347826087,0.864,0.375978646770728
"FLOW_405245",1986,1,25,0.01,0.00751304347826087,0.864,0.375978646770728
"FLOW_405245",1986,1,26,0.01,0.00751304347826087,0.864,0.375978646770728
"FLOW_405245",1986,1,27,0.011,0.00826434782608696,0.9504,0.383214309391256
"FLOW_405245",1986,1,28,0.011,0.00826434782608696,0.9504,0.383214309391256
"FLOW_405245",1986,1,29,0.01,0.00751304347826087,0.864,0.375978646770728
"FLOW_405245",1986,1,30,0.009,0.00676173913043478,0.7776,0.368138876268255
"FLOW_405245",1986,1,31,0.013,0.00976695652173913,1.1232,0.396234102363109
"FLOW_405245",1986,2,1,0.011,0.00826434782608696,0.9504,0.383214309391256
"FLOW_405245",1986,2,2,0.008,0.0060104347826087,0.6912,0.359568118706861
"FLOW_405245",1986,2,3,0.005,0.00375652173913044,0.432,0.327308422733572
"FLOW_405245",1986,2,4,0.006,0.00450782608695652,0.5184,0.339463770330951
"FLOW_405245",1986,2,5,0.006,0.00450782608695652,0.5184,0.339463770330951
"FLOW_405245",1986,2,6,0.005,0.00375652173913044,0.432,0.327308422733572
"FLOW_405245",1986,2,7,0.005,0.00375652173913044,0.432,0.327308422733572
"FLOW_405245",1986,2,8,0.006,0.00450782608695652,0.5184,0.339463770330951
"FLOW_405245",1986,2,9,0.005,0.00375652173913044,0.432,0.327308422733572
"FLOW_405245",1986,2,10,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1986,2,11,0.003,0.00225391304347826,0.2592,0.295520376480235
"FLOW_405245",1986,2,12,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1986,2,13,0.005,0.00375652173913044,0.432,0.327308422733572
"FLOW_405245",1986,2,14,0.005,0.00375652173913044,0.432,0.327308422733572
"FLOW_405245",1986,2,15,0.004,0.00300521739130435,0.3456,0.313022228283586
"FLOW_405245",1986,2,16,0.005,0.00375652173913044,0.432,0.327308422733572
"FLOW_405245",1986,2,17,0.01,0.00751304347826087,0.864,0.375978646770728
"FLOW_405245",1986,2,18,0.457,0.343346086956522,39.4848,0.807507231806234
"FLOW_405245",1986,2,19,0.082,0.0616069565217391,7.0848,0.572698375096688
"FLOW_405245",1986,2,20,0.028,0.0210365217391304,2.4192,0.461949803483439
"FLOW_405245",1986,2,21,0.016,0.0120208695652174,1.3824,0.41303530646795
"FLOW_405245",1986,2,22,0.011,0.00826434782608696,0.9504,0.383214309391256
"FLOW_405245",1986,2,23,0.008,0.0060104347826087,0.6912,0.359568118706861
"FLOW_405245",1986,2,24,0.006,0.00450782608695652,0.5184,0.339463770330951
"FLOW_405245",1986,2,25,0.007,0.00525913043478261,0.6048,0.350092485018036
"FLOW_405245",1986,2,26,0.007,0.00525913043478261,0.6048,0.350092485018036
