"stream_ID","year","month","day","Value","q_mm","q_ML_day","q_mm_5th_root"
"FLOW_405212",1970,10,4,0.575,0.147418397626113,49.68,0.68188374431836
"FLOW_405212",1970,10,5,0.533,0.136650445103858,46.0512,0.671617819065142
"FLOW_405212",1970,10,6,0.451,0.115627299703264,38.9664,0.649549236607739
"FLOW_405212",1970,10,7,0.415,0.10639762611276,35.856,0.638831595818193
"FLOW_405212",1970,10,8,0.395,0.101270029673591,34.128,0.632551933326741
"FLOW_405212",1970,10,9,0.374,0.0958860534124629,32.3136,0.625678294065027
"FLOW_405212",1970,10,10,0.354,0.0907584569732938,30.5856,0.618838636729858
"FLOW_405212",1970,10,11,0.333,0.0853744807121662,28.7712,0.611315792062765
"FLOW_405212",1970,10,12,0.315,0.080759643916914,27.216,0.604559262032136
"FLOW_405212",1970,10,13,0.319,0.0817851632047478,27.5616,0.60608691073117
"FLOW_405212",1970,10,14,0.33,0.0846053412462908,28.512,0.610210331314569
"FLOW_405212",1970,10,15,0.335,0.0858872403560831,28.944,0.612048347541124
"FLOW_405212",1970,10,16,0.329,0.0843489614243323,28.4256,0.609840057782523
"FLOW_405212",1970,10,17,0.31,0.0794777448071217,26.784,0.602627723297027
"FLOW_405212",1970,10,18,0.282,0.0722991097922849,24.3648,0.591325475903989
"FLOW_405212",1970,10,19,0.285,0.0730682492581602,24.624,0.592578295350774
"FLOW_405212",1970,10,20,0.292,0.0748629080118694,25.2288,0.595461022189296
"FLOW_405212",1970,10,21,0.326,0.083579821958457,28.1664,0.608723808579572
"FLOW_405212",1970,10,22,0.333,0.0853744807121662,28.7712,0.611315792062765
"FLOW_405212",1970,10,23,0.289,0.0740937685459941,24.9696,0.594232412634874
"FLOW_405212",1970,10,24,0.302,0.077426706231454,26.0928,0.59948477366351
"FLOW_405212",1970,10,25,0.355,0.0910148367952522,30.672,0.619187868688541
"FLOW_405212",1970,10,26,0.408,0.10460296735905,35.2512,0.636661811965281
"FLOW_405212",1970,10,27,0.431,0.110499703264095,37.2384,0.643683271252194
"FLOW_405212",1970,10,28,0.342,0.0876818991097923,29.5488,0.614585046959833
"FLOW_405212",1970,10,29,0.291,0.074606528189911,25.1424,0.595052612324676
"FLOW_405212",1970,10,30,0.269,0.0689661721068249,23.2416,0.585770133047776
"FLOW_405212",1970,10,31,0.263,0.0674278931750742,22.7232,0.583133401207228
"FLOW_405212",1970,11,1,0.259,0.0664023738872404,22.3776,0.581348720742203
"FLOW_405212",1970,11,2,0.256,0.065633234421365,22.1184,0.579995683443021
"FLOW_405212",1970,11,3,0.251,0.0643513353115727,21.6864,0.577712164939751
"FLOW_405212",1970,11,4,0.242,0.0620439169139466,20.9088,0.573508476931252
"FLOW_405212",1970,11,5,0.235,0.0602492581602374,20.304,0.570151591292412
"FLOW_405212",1970,11,6,0.25,0.0640949554896142,21.6,0.577251101171857
"FLOW_405212",1970,11,7,0.278,0.071273590504451,24.0192,0.589638357168718
"FLOW_405212",1970,11,8,0.322,0.0825543026706232,27.8208,0.607222621842403
"FLOW_405212",1970,11,9,0.317,0.0812724035608309,27.3888,0.605325014027892
"FLOW_405212",1970,11,10,0.296,0.0758884272997033,25.5744,0.597083555847095
"FLOW_405212",1970,11,11,3.604,0.923992878338279,311.3856,0.984314141921323
"FLOW_405212",1970,11,12,14.703,3.76955252225519,1270.3392,1.3039410559763
"FLOW_405212",1970,11,13,2.498,0.640436795252226,215.8272,0.914734912709043
"FLOW_405212",1970,11,14,0.949,0.243304451038576,81.9936,0.753754661172626
"FLOW_405212",1970,11,15,0.711,0.182286053412463,61.4304,0.711460328369769
"FLOW_405212",1970,11,16,0.776,0.198950741839763,67.0464,0.724017581777469
"FLOW_405212",1970,11,17,0.677,0.173569139465875,58.4928,0.704521907135121
"FLOW_405212",1970,11,18,0.524,0.134343026706231,45.2736,0.669334214844533
"FLOW_405212",1970,11,19,0.385,0.0987062314540059,33.264,0.629316203803793
"FLOW_405212",1970,11,20,0.327,0.0838362017804154,28.2528,0.609096801389339
"FLOW_405212",1970,11,21,0.277,0.0710172106824926,23.9328,0.58921354523103
"FLOW_405212",1970,11,22,0.236,0.0605056379821958,20.3904,0.570636002859169
"FLOW_405212",1970,11,23,0.224,0.0574290801186944,19.3536,0.564711161953265
"FLOW_405212",1970,11,24,0.214,0.0548652818991098,18.4896,0.559576571432014
"FLOW_405212",1970,11,25,0.221,0.056659940652819,19.0944,0.563190373719722
"FLOW_405212",1970,11,26,0.219,0.0561471810089021,18.9216,0.56216731451181
"FLOW_405212",1970,11,27,0.264,0.0676842729970327,22.8096,0.583576175750395
"FLOW_405212",1970,11,28,0.229,0.0587109792284867,19.7856,0.567209981543066
"FLOW_405212",1970,11,29,0.218,0.0558908011869436,18.8352,0.561652979419324
"FLOW_405212",1970,11,30,0.201,0.0515323442136499,17.3664,0.552606488335586
"FLOW_405212",1970,12,1,0.202,0.0517887240356083,17.4528,0.553155254549787
"FLOW_405212",1970,12,2,0.192,0.0492249258160237,16.5888,0.547566681343507
"FLOW_405212",1970,12,3,0.22,0.0564035608308605,19.008,0.56267977417305
"FLOW_405212",1970,12,4,0.258,0.0661459940652819,22.2912,0.580899107891106
"FLOW_405212",1970,12,5,0.266,0.0681970326409496,22.9824,0.584457714779111
"FLOW_405212",1970,12,6,0.319,0.0817851632047478,27.5616,0.60608691073117
"FLOW_405212",1970,12,7,0.28,0.071786350148368,24.192,0.59048432672811
"FLOW_405212",1970,12,8,0.294,0.0753756676557863,25.4016,0.59627449656537
"FLOW_405212",1970,12,9,0.325,0.0833234421364985,28.08,0.608349899324002
"FLOW_405212",1970,12,10,0.358,0.0917839762611276,30.9312,0.620230863712945
"FLOW_405212",1970,12,11,0.458,0.117421958456973,39.5712,0.651553172736419
"FLOW_405212",1970,12,12,0.447,0.11460178041543,38.6208,0.648392933346348
"FLOW_405212",1970,12,13,0.371,0.0951169139465875,32.0544,0.624671295881389
"FLOW_405212",1970,12,14,0.348,0.089220178041543,30.0672,0.616726510180714
"FLOW_405212",1970,12,15,0.279,0.0715299703264095,24.1056,0.590061948379608
"FLOW_405212",1970,12,16,0.217,0.0556344213649852,18.7488,0.561136753381822
"FLOW_405212",1970,12,17,0.186,0.047686646884273,16.0704,0.54410079086516
"FLOW_405212",1970,12,18,0.183,0.0469175074183976,15.8112,0.542334192549783
"FLOW_405212",1970,12,19,0.143,0.0366623145400593,12.3552,0.516230875384613
"FLOW_405212",1970,12,20,0.127,0.032560237388724,10.9728,0.504124161325959
"FLOW_405212",1970,12,21,0.13,0.0333293768545994,11.232,0.506483659904804
"FLOW_405212",1970,12,22,0.141,0.0361495548961424,12.1824,0.514778726139566
"FLOW_405212",1970,12,23,0.148,0.0379442136498516,12.7872,0.519791425877541
"FLOW_405212",1970,12,24,0.139,0.0356367952522255,12.0096,0.513310003974229
"FLOW_405212",1970,12,25,0.114,0.0292272997032641,9.8496,0.493352960431021
"FLOW_405212",1970,12,26,0.114,0.0292272997032641,9.8496,0.493352960431021
"FLOW_405212",1970,12,27,0.196,0.0502504451038576,16.9344,0.549829430697712
"FLOW_405212",1970,12,28,0.25,0.0640949554896142,21.6,0.577251101171857
"FLOW_405212",1970,12,29,0.359,0.0920403560830861,31.0176,0.6205769749015
"FLOW_405212",1970,12,30,0.488,0.125113353115727,42.1632,0.659873568273464
"FLOW_405212",1970,12,31,0.475,0.121780415430267,41.04,0.656319775669962
"FLOW_405212",1971,1,1,0.462,0.118447477744807,39.9168,0.652687301748695
"FLOW_405212",1971,1,2,0.677,0.173569139465875,58.4928,0.704521907135121
"FLOW_405212",1971,1,3,0.511,0.131010089020772,44.1504,0.665979633883277
"FLOW_405212",1971,1,4,0.413,0.105884866468843,35.6832,0.638214664106016
"FLOW_405212",1971,1,5,0.425,0.108961424332344,36.72,0.64188104994385
"FLOW_405212",1971,1,6,0.377,0.0966551928783383,32.5728,0.626678850821311
"FLOW_405212",1971,1,7,0.306,0.0784522255192878,26.4384,0.601064465594805
"FLOW_405212",1971,1,8,0.231,0.0592237388724036,19.9584,0.568197298193554
"FLOW_405212",1971,1,9,0.199,0.0510195845697329,17.1936,0.551502370643607
"FLOW_405212",1971,1,10,0.148,0.0379442136498516,12.7872,0.519791425877541
"FLOW_405212",1971,1,11,0.114,0.0292272997032641,9.8496,0.493352960431021
"FLOW_405212",1971,1,12,0.098,0.0251252225519288,8.4672,0.47865432061068
"FLOW_405212",1971,1,13,0.089,0.0228178041543027,7.6896,0.469520727744163
"FLOW_405212",1971,1,14,0.066,0.0169210682492582,5.7024,0.442268038702829
"FLOW_405212",1971,1,15,0.088,0.0225614243323442,7.6032,0.468460850727935
"FLOW_405212",1971,1,16,0.085,0.0217922848664688,7.344,0.465222331499389
"FLOW_405212",1971,1,17,0.059,0.015126409495549,5.0976,0.432461221490459
"FLOW_405212",1971,1,18,0.043,0.0110243323442137,3.7152,0.405948049864522
"FLOW_405212",1971,1,19,0.047,0.0120498516320475,4.0608,0.413234278582217
"FLOW_405212",1971,1,20,0.05,0.0128189910979228,4.32,0.418379858964918
"FLOW_405212",1971,1,21,0.05,0.0128189910979228,4.32,0.418379858964918
"FLOW_405212",1971,1,22,0.047,0.0120498516320475,4.0608,0.413234278582217
"FLOW_405212",1971,1,23,0.043,0.0110243323442137,3.7152,0.405948049864522
"FLOW_405212",1971,1,24,0.547,0.140239762611276,47.2608,0.675109522159447
"FLOW_405212",1971,1,25,0.122,0.0312783382789318,10.5408,0.50009064961721
"FLOW_405212",1971,1,26,0.102,0.0261507418397626,8.8128,0.482499427830152
"FLOW_405212",1971,1,27,0.06,0.0153827893175074,5.184,0.433917352839924
"FLOW_405212",1971,1,28,0.06,0.0153827893175074,5.184,0.433917352839924
"FLOW_405212",1971,1,29,0.052,0.0133317507418398,4.4928,0.421674595550384
"FLOW_405212",1971,1,30,0.061,0.0156391691394659,5.2704,0.435354196723386
"FLOW_405212",1971,1,31,0.122,0.0312783382789318,10.5408,0.50009064961721
"FLOW_405212",1971,2,1,0.251,0.0643513353115727,21.6864,0.577712164939751
"FLOW_405212",1971,2,2,0.24,0.0615311572700297,20.736,0.572557379693914
"FLOW_405212",1971,2,3,0.236,0.0605056379821958,20.3904,0.570636002859169
"FLOW_405212",1971,2,4,0.205,0.0525578635014837,17.712,0.554788615434531
"FLOW_405212",1971,2,5,0.601,0.154084272997033,51.9264,0.687941743487224
"FLOW_405212",1971,2,6,0.449,0.115114540059347,38.7936,0.648972115094986
"FLOW_405212",1971,2,7,0.288,0.0738373887240356,24.8832,0.593820608765439
"FLOW_405212",1971,2,8,0.156,0.0399952522255193,13.4784,0.525293090126973
"FLOW_405212",1971,2,9,0.319,0.0817851632047478,27.5616,0.60608691073117
"FLOW_405212",1971,2,10,2.176,0.557882492581602,188.0064,0.889833079375181
"FLOW_405212",1971,2,11,1.228,0.314834421364985,106.0992,0.793627013054621
"FLOW_405212",1971,2,12,0.446,0.114345400593472,38.5344,0.648102564697232
"FLOW_405212",1971,2,13,0.264,0.0676842729970327,22.8096,0.583576175750395
"FLOW_405212",1971,2,14,0.158,0.0405080118694362,13.6512,0.526633140939434
"FLOW_405212",1971,2,15,0.111,0.0284581602373887,9.5904,0.490728593649156
"FLOW_405212",1971,2,16,0.102,0.0261507418397626,8.8128,0.482499427830152
"FLOW_405212",1971,2,17,0.094,0.024099703264095,8.1216,0.47468153603578
"FLOW_405212",1971,2,18,0.084,0.0215359050445104,7.2576,0.464122502804739
"FLOW_405212",1971,2,19,0.071,0.0182029673590504,6.1344,0.44877477522139
"FLOW_405212",1971,2,20,0.055,0.0141008902077151,4.752,0.426431527677211
"FLOW_405212",1971,2,21,0.052,0.0133317507418398,4.4928,0.421674595550384
"FLOW_405212",1971,2,22,0.046,0.011793471810089,3.9744,0.411460675424066
"FLOW_405212",1971,2,23,0.045,0.0115370919881306,3.888,0.409655953750316
"FLOW_405212",1971,2,24,0.032,0.00820415430267062,2.7648,0.382654446258599
"FLOW_405212",1971,2,25,0.033,0.00846053412462908,2.8512,0.385016690220619
"FLOW_405212",1971,2,26,0.043,0.0110243323442137,3.7152,0.405948049864522
"FLOW_405212",1971,2,27,0.052,0.0133317507418398,4.4928,0.421674595550384
"FLOW_405212",1971,2,28,0.044,0.0112807121661721,3.8016,0.407818857483385
"FLOW_405212",1971,3,1,0.043,0.0110243323442137,3.7152,0.405948049864522
"FLOW_405212",1971,3,2,0.041,0.0105115727002967,3.5424,0.402099506106854
"FLOW_405212",1971,3,3,0.037,0.00948605341246291,3.1968,0.393928237666325
"FLOW_405212",1971,3,4,0.032,0.00820415430267062,2.7648,0.382654446258599
"FLOW_405212",1971,3,5,0.027,0.00692225519287834,2.3328,0.369870352460215
"FLOW_405212",1971,3,6,0.023,0.00589673590504451,1.9872,0.358197322764624
"FLOW_405212",1971,3,7,0.018,0.00461483679525222,1.5552,0.341060378226099
"FLOW_405212",1971,3,8,0.015,0.00384569732937685,1.296,0.328847860097906
"FLOW_405212",1971,3,9,0.014,0.0035893175074184,1.2096,0.32434139139209
"FLOW_405212",1971,3,10,0.019,0.00487121661721068,1.6416,0.34476842787544
"FLOW_405212",1971,3,11,0.02,0.00512759643916914,1.728,0.348323493493586
"FLOW_405212",1971,3,12,0.013,0.00333293768545994,1.1232,0.319569585076145
"FLOW_405212",1971,3,13,0.011,0.00282017804154303,0.9504,0.309068899211455
"FLOW_405212",1971,3,14,0.009,0.00230741839762611,0.7776,0.29691030438272
"FLOW_405212",1971,3,15,0.008,0.00205103857566766,0.6912,0.28999784172151
"FLOW_405212",1971,3,16,0.007,0.0017946587537092,0.6048,0.282355580976632
"FLOW_405212",1971,3,17,0.007,0.0017946587537092,0.6048,0.282355580976632
"FLOW_405212",1971,3,18,0.006,0.00153827893175074,0.5184,0.273783340671754
"FLOW_405212",1971,3,19,0.006,0.00153827893175074,0.5184,0.273783340671754
"FLOW_405212",1971,3,20,0.007,0.0017946587537092,0.6048,0.282355580976632
"FLOW_405212",1971,3,21,0.007,0.0017946587537092,0.6048,0.282355580976632
"FLOW_405212",1971,3,22,0.009,0.00230741839762611,0.7776,0.29691030438272
"FLOW_405212",1971,3,23,0.009,0.00230741839762611,0.7776,0.29691030438272
"FLOW_405212",1971,3,24,0.005,0.00128189910979229,0.432,0.263979844796503
"FLOW_405212",1971,3,25,0.006,0.00153827893175074,0.5184,0.273783340671754
"FLOW_405212",1971,3,26,0.007,0.0017946587537092,0.6048,0.282355580976632
"FLOW_405212",1971,3,27,0.004,0.00102551928783383,0.3456,0.252457784465321
"FLOW_405212",1971,3,28,0.012,0.00307655786350148,1.0368,0.314494473055236
"FLOW_405212",1971,3,29,0.013,0.00333293768545994,1.1232,0.319569585076145
"FLOW_405212",1971,3,30,0.01,0.00256379821958457,0.864,0.303233213470115
"FLOW_405212",1971,3,31,0.04,0.0102551928783383,3.456,0.400118623982903
"FLOW_405212",1971,4,1,0.041,0.0105115727002967,3.5424,0.402099506106854
"FLOW_405212",1971,4,2,0.035,0.008973293768546,3.024,0.389574370152574
"FLOW_405212",1971,4,3,0.032,0.00820415430267062,2.7648,0.382654446258599
"FLOW_405212",1971,4,4,0.029,0.00743501483679525,2.5056,0.375194417494183
"FLOW_405212",1971,4,5,0.021,0.0053839762611276,1.8144,0.351739083195706
"FLOW_405212",1971,4,6,0.013,0.00333293768545994,1.1232,0.319569585076145
"FLOW_405212",1971,4,7,0.011,0.00282017804154303,0.9504,0.309068899211455
"FLOW_405212",1971,4,8,0.012,0.00307655786350148,1.0368,0.314494473055236
"FLOW_405212",1971,4,9,0.015,0.00384569732937685,1.296,0.328847860097906
"FLOW_405212",1971,4,10,0.014,0.0035893175074184,1.2096,0.32434139139209
"FLOW_405212",1971,4,11,0.011,0.00282017804154303,0.9504,0.309068899211455
"FLOW_405212",1971,4,12,0.02,0.00512759643916914,1.728,0.348323493493586
"FLOW_405212",1971,4,13,0.021,0.0053839762611276,1.8144,0.351739083195706
"FLOW_405212",1971,4,14,0.013,0.00333293768545994,1.1232,0.319569585076145
"FLOW_405212",1971,4,15,0.011,0.00282017804154303,0.9504,0.309068899211455
"FLOW_405212",1971,4,16,0.008,0.00205103857566766,0.6912,0.28999784172151
"FLOW_405212",1971,4,17,0.005,0.00128189910979229,0.432,0.263979844796503
"FLOW_405212",1971,4,18,0.01,0.00256379821958457,0.864,0.303233213470115
"FLOW_405212",1971,4,19,0.016,0.00410207715133531,1.3824,0.33312004373819
"FLOW_405212",1971,4,20,0.025,0.00640949554896142,2.16,0.364220821893663
"FLOW_405212",1971,4,21,0.115,0.0294836795252226,9.936,0.494215470874349
"FLOW_405212",1971,4,22,0.109,0.0279454005934718,9.4176,0.488947317610439
"FLOW_405212",1971,4,23,0.113,0.0289709198813056,9.7632,0.492484375886061
"FLOW_405212",1971,4,24,0.146,0.0374314540059347,12.6144,0.518378928287777
"FLOW_405212",1971,4,25,0.098,0.0251252225519288,8.4672,0.47865432061068
"FLOW_405212",1971,4,26,0.16,0.0410207715133531,13.824,0.527959689593005
"FLOW_405212",1971,4,27,0.236,0.0605056379821958,20.3904,0.570636002859169
"FLOW_405212",1971,4,28,0.562,0.144085459940653,48.5568,0.678772175808817
"FLOW_405212",1971,4,29,0.843,0.216128189910979,72.8352,0.736109263739104
"FLOW_405212",1971,4,30,0.555,0.142290801186944,47.952,0.677072796384889
"FLOW_405212",1971,5,1,0.447,0.11460178041543,38.6208,0.648392933346348
"FLOW_405212",1971,5,2,0.284,0.0728118694362018,24.5376,0.592161866059951
"FLOW_405212",1971,5,3,0.209,0.0535833827893175,18.0576,0.556936941557524
"FLOW_405212",1971,5,4,1.228,0.314834421364985,106.0992,0.793627013054621
"FLOW_405212",1971,5,5,0.977,0.250483086053412,84.4128,0.758150945746352
"FLOW_405212",1971,5,6,0.629,0.161262908011869,54.3456,0.694235627389844
"FLOW_405212",1971,5,7,0.436,0.111781602373887,37.6704,0.645169853538161
"FLOW_405212",1971,5,8,0.344,0.0881946587537092,29.7216,0.615302184322245
"FLOW_405212",1971,5,9,0.258,0.0661459940652819,22.2912,0.580899107891106
"FLOW_405212",1971,5,10,0.24,0.0615311572700297,20.736,0.572557379693914
"FLOW_405212",1971,5,11,0.219,0.0561471810089021,18.9216,0.56216731451181
"FLOW_405212",1971,5,12,0.197,0.050506824925816,17.0208,0.550389339628938
"FLOW_405212",1971,5,13,0.203,0.0520451038575668,17.5392,0.553701851718017
"FLOW_405212",1971,5,14,0.208,0.0533270029673591,17.9712,0.556402964600693
"FLOW_405212",1971,5,15,0.263,0.0674278931750742,22.7232,0.583133401207228
"FLOW_405212",1971,5,16,0.237,0.0607620178041543,20.4768,0.571118775125995
"FLOW_405212",1971,5,17,0.188,0.0481994065281899,16.2432,0.545265899591766
"FLOW_405212",1971,5,18,0.162,0.04153353115727,13.9968,0.52927303838807
"FLOW_405212",1971,5,19,0.151,0.038713353115727,13.0464,0.521881807400218
"FLOW_405212",1971,5,20,0.145,0.0371750741839763,12.528,0.517666866631387
"FLOW_405212",1971,5,21,0.128,0.0328166172106825,11.0592,0.504915568930642
"FLOW_405212",1971,5,22,0.13,0.0333293768545994,11.232,0.506483659904804
"FLOW_405212",1971,5,23,0.119,0.0305091988130564,10.2816,0.497606632790754
"FLOW_405212",1971,5,24,0.101,0.0258943620178042,8.7264,0.481549618438528
"FLOW_405212",1971,5,25,0.097,0.0248688427299703,8.3808,0.477673463347016
"FLOW_405212",1971,5,26,0.109,0.0279454005934718,9.4176,0.488947317610439
"FLOW_405212",1971,5,27,0.221,0.056659940652819,19.0944,0.563190373719722
"FLOW_405212",1971,5,28,4.196,1.07576973293769,362.5344,1.01471449498693
"FLOW_405212",1971,5,29,3.157,0.809391097922849,272.7648,0.958587330519931
"FLOW_405212",1971,5,30,1.689,0.433025519287834,145.9296,0.845868200111299
"FLOW_405212",1971,5,31,1.046,0.268173293768546,90.3744,0.768569428060764
"FLOW_405212",1971,6,1,0.898,0.230229080118694,77.5872,0.745473201048557
"FLOW_405212",1971,6,2,2.014,0.516348961424332,174.0096,0.876170570297115
"FLOW_405212",1971,6,3,2.13,0.546089020771513,184.032,0.886038695488763
"FLOW_405212",1971,6,4,1.468,0.376365578635015,126.8352,0.822473624059138
"FLOW_405212",1971,6,5,0.929,0.238176854599407,80.2656,0.750550487057438
"FLOW_405212",1971,6,6,0.62,0.158955489614243,53.568,0.692237474426904
"FLOW_405212",1971,6,7,0.534,0.136906824925816,46.1376,0.671869644339936
"FLOW_405212",1971,6,8,0.5,0.128189910979228,43.2,0.66308739033634
"FLOW_405212",1971,6,9,0.463,0.118703857566766,40.0032,0.652969606050557
"FLOW_405212",1971,6,10,0.433,0.111012462908012,37.4112,0.644279551359166
"FLOW_405212",1971,6,11,0.335,0.0858872403560831,28.944,0.612048347541124
"FLOW_405212",1971,6,12,0.287,0.0735810089020772,24.7968,0.593407659402919
"FLOW_405212",1971,6,13,0.283,0.0725554896142433,24.4512,0.591744262071748
"FLOW_405212",1971,6,14,0.247,0.0633258160237389,21.3408,0.575859000310953
"FLOW_405212",1971,6,15,0.251,0.0643513353115727,21.6864,0.577712164939751
"FLOW_405212",1971,6,16,0.262,0.0671715133531157,22.6368,0.582689277766278
"FLOW_405212",1971,6,17,0.25,0.0640949554896142,21.6,0.577251101171857
"FLOW_405212",1971,6,18,0.223,0.0571727002967359,19.2672,0.564206052770838
"FLOW_405212",1971,6,19,0.22,0.0564035608308605,19.008,0.56267977417305
"FLOW_405212",1971,6,20,0.238,0.0610183976261128,20.5632,0.571599920522353
"FLOW_405212",1971,6,21,0.323,0.0828106824925816,27.9072,0.607599311103603
"FLOW_405212",1971,6,22,1.105,0.283299703264095,95.472,0.777050463670527
"FLOW_405212",1971,6,23,1.358,0.348163798219585,117.3312,0.809760750190515
"FLOW_405212",1971,6,24,1.886,0.48353234421365,162.9504,0.864739119004508
"FLOW_405212",1971,6,25,2.682,0.687610682492582,231.7248,0.927830240025765
"FLOW_405212",1971,6,26,2.205,0.565317507418398,190.512,0.892192333500434
"FLOW_405212",1971,6,27,3.2,0.820415430267062,276.48,0.961184511513786
"FLOW_405212",1971,6,28,2.561,0.656588724035608,221.2704,0.919303014065528
"FLOW_405212",1971,6,29,1.952,0.500453412462908,168.6528,0.870708393446773
"FLOW_405212",1971,6,30,1.593,0.408413056379822,137.6352,0.836026268514613
"FLOW_405212",1971,7,1,1.275,0.326884272997033,110.16,0.799611083467947
"FLOW_405212",1971,7,2,0.905,0.232023738872404,78.192,0.746631801758417
"FLOW_405212",1971,7,3,0.703,0.180235014836795,60.7392,0.709852037648495
"FLOW_405212",1971,7,4,0.594,0.152289614243323,51.3216,0.686331698345212
"FLOW_405212",1971,7,5,0.504,0.129215430267062,43.5456,0.664144951358768
"FLOW_405212",1971,7,6,0.43,0.110243323442136,37.152,0.643384300723146
"FLOW_405212",1971,7,7,0.373,0.0956296735905045,32.2272,0.62534334831943
"FLOW_405212",1971,7,8,0.373,0.0956296735905045,32.2272,0.62534334831943
"FLOW_405212",1971,7,9,0.371,0.0951169139465875,32.0544,0.624671295881389
"FLOW_405212",1971,7,10,0.338,0.0866563798219585,29.2032,0.613140647796039
"FLOW_405212",1971,7,11,0.289,0.0740937685459941,24.9696,0.594232412634874
"FLOW_405212",1971,7,12,0.289,0.0740937685459941,24.9696,0.594232412634874
"FLOW_405212",1971,7,13,0.271,0.0694789317507419,23.4144,0.586638587764241
"FLOW_405212",1971,7,14,0.25,0.0640949554896142,21.6,0.577251101171857
"FLOW_405212",1971,7,15,0.283,0.0725554896142433,24.4512,0.591744262071748
"FLOW_405212",1971,7,16,0.316,0.0810160237388724,27.3024,0.60494262268405
"FLOW_405212",1971,7,17,0.471,0.120754896142433,40.6944,0.655210652683096
"FLOW_405212",1971,7,18,0.523,0.134086646884273,45.1872,0.669078548530478
"FLOW_405212",1971,7,19,0.684,0.175363798219585,59.0976,0.705972832448536
"FLOW_405212",1971,7,20,0.596,0.15280237388724,51.4944,0.686793253368025
"FLOW_405212",1971,7,21,0.523,0.134086646884273,45.1872,0.669078548530478
"FLOW_405212",1971,7,22,0.474,0.121524035608309,40.9536,0.656043197495152
"FLOW_405212",1971,7,23,0.411,0.105372106824926,35.5104,0.637595337694873
"FLOW_405212",1971,7,24,0.377,0.0966551928783383,32.5728,0.626678850821311
"FLOW_405212",1971,7,25,0.453,0.116140059347181,39.1392,0.650124314300918
"FLOW_405212",1971,7,26,0.476,0.122036795252226,41.1264,0.656595888420463
"FLOW_405212",1971,7,27,0.481,0.123318694362018,41.5584,0.657969531997699
"FLOW_405212",1971,7,28,0.53,0.135881305637982,45.792,0.670860068561319
"FLOW_405212",1971,7,29,0.56,0.143572700296736,48.384,0.678288374764112
"FLOW_405212",1971,7,30,0.513,0.131522848664688,44.3232,0.666500134428151
"FLOW_405212",1971,7,31,4.357,1.117046884273,376.4448,1.02238455561697
"FLOW_405212",1971,8,1,7.141,1.83080830860534,616.9824,1.12857019074059
"FLOW_405212",1971,8,2,3.315,0.849899109792285,286.416,0.967995804236959
"FLOW_405212",1971,8,3,2.246,0.575829080118694,194.0544,0.895485831364362
"FLOW_405212",1971,8,4,1.579,0.404823738872404,136.4256,0.834551600421359
"FLOW_405212",1971,8,5,1.21,0.310219584569733,104.544,0.791286656721493
"FLOW_405212",1971,8,6,0.879,0.225357863501484,75.9456,0.74229159549744
"FLOW_405212",1971,8,7,1.042,0.267147774480712,90.0288,0.767980710841071
"FLOW_405212",1971,8,8,1.98,0.507632047477745,171.072,0.873192117082143
"FLOW_405212",1971,8,9,1.333,0.341754302670623,115.1712,0.806757103772325
"FLOW_405212",1971,8,10,0.83,0.212795252225519,71.712,0.733824803236489
"FLOW_405212",1971,8,11,0.652,0.167159643916914,56.3328,0.699240037562885
"FLOW_405212",1971,8,12,0.614,0.157417210682493,53.0496,0.690892443261721
"FLOW_405212",1971,8,13,0.553,0.141778041543027,47.7792,0.676584111071234
"FLOW_405212",1971,8,14,0.538,0.13793234421365,46.4832,0.672873188238374
"FLOW_405212",1971,8,15,0.491,0.125882492581602,42.4224,0.660682900512639
"FLOW_405212",1971,8,16,0.46,0.11793471810089,39.744,0.652121223445054
"FLOW_405212",1971,8,17,0.43,0.110243323442136,37.152,0.643384300723146
"FLOW_405212",1971,8,18,0.387,0.0992189910979229,33.4368,0.629968684421831
"FLOW_405212",1971,8,19,0.343,0.0879382789317508,29.6352,0.614944033797576
"FLOW_405212",1971,8,20,0.321,0.0822979228486647,27.7344,0.606844995541612
"FLOW_405212",1971,8,21,0.288,0.0738373887240356,24.8832,0.593820608765439
"FLOW_405212",1971,8,22,0.274,0.0702480712166172,23.6736,0.587931705212306
"FLOW_405212",1971,8,23,0.266,0.0681970326409496,22.9824,0.584457714779111
"FLOW_405212",1971,8,24,0.571,0.146392878338279,49.3344,0.680932385544971
"FLOW_405212",1971,8,25,0.355,0.0910148367952522,30.672,0.619187868688541
"FLOW_405212",1971,8,26,0.382,0.0979370919881306,33.0048,0.628332380017017
"FLOW_405212",1971,8,27,0.442,0.113319881305638,38.1888,0.64693585584201
"FLOW_405212",1971,8,28,0.553,0.141778041543027,47.7792,0.676584111071234
"FLOW_405212",1971,8,29,2.874,0.736835608308605,248.3136,0.940749770580724
"FLOW_405212",1971,8,30,5.279,1.35342908011869,456.1056,1.06239764840123
"FLOW_405212",1971,8,31,3.719,0.953476557863501,321.3216,0.990517160485525
"FLOW_405212",1971,9,1,3.139,0.804776261127596,271.2096,0.957491729716436
"FLOW_405212",1971,9,2,3.161,0.810416617210683,273.1104,0.958830118452176
"FLOW_405212",1971,9,3,1.961,0.502760830860534,169.4304,0.871509824088302
"FLOW_405212",1971,9,4,1.327,0.340216023738872,114.6528,0.806029529670395
"FLOW_405212",1971,9,5,0.866,0.222024925816024,74.8224,0.740082860804502
